district_id,eigen,rank
4254,2.8438399109096e-4,937
4255,3.2353359017398e-4,648
4256,1.1350471247277e-4,3523
4257,1.979856331954e-4,2150
4272,2.5118666792345e-4,1286
4273,8.164120293902351e-5,4056
4274,8.681311771497906e-5,3976
4275,1.577647548218e-4,2804
4276,2.13130809998e-4,1927
4277,2.4623102572508e-4,1354
4278,9.602545945110432e-5,3824
4279,2.0642732739891e-4,2027
4280,1.4649501413196e-4,2988
4281,1.0689266086849e-4,3635
4282,2.2522122753717e-4,1651
4283,1.1663313897148e-4,3476
4284,2.7958577970248e-4,983
4285,3.6199519590092e-4,468
4286,2.4911571046552e-4,1319
4287,6.664175240761591e-5,4281
4288,1.9927640800458e-4,2136
4289,7.930061938112913e-5,4092
4290,4.3122205170489e-4,242
4291,8.357134529723695e-5,4034
4292,3.2191261851454e-4,662
4293,1.0356341805039e-4,3693
4317,1.8132156040681e-4,2426
4318,5.4098399431582e-4,101
4319,8.051174229129557e-5,4071
4320,6.787104914867748e-5,4261
4321,3.4383017113786e-4,537
4322,2.4930399640497e-4,1312
4323,8.615191703468988e-5,3993
4324,1.0300724762125e-4,3708
4325,2.9775961893581e-4,837
4326,3.1726547568309e-4,696
4327,1.1462469434113e-4,3503
4328,1.7063647826993e-4,2595
4329,6.731798815696765e-5,4275
4330,4.1729852490635e-4,266
4331,9.589756439673892e-5,3826
4332,9.980436086527388e-5,3765
4333,2.037831326763e-4,2056
4334,1.6362413275627e-4,2706
4335,6.3889980001553e-4,48
4336,1.0463383746102e-4,3673
4337,1.5553430941e-4,2842
4338,3.6224770830256e-4,466
4339,2.5328266962228e-4,1259
4340,1.7821477493604e-4,2469
4341,2.0727922038504e-4,2014
4343,2.3079902305761e-4,1573
4345,1.1216675046388e-4,3548
4346,1.9366496730168e-4,2223
4347,4.9705412517344705e-5,4499
4348,4.1948571104266e-4,261
4349,2.3498998765105e-4,1515
4350,2.2378154293838e-4,1672
4351,6.39190042365485e-5,4331
4352,1.5859334732127e-4,2790
4353,1.1612521488888e-4,3484
4354,2.2256097202331e-4,1693
4355,1.5096193958323e-4,2925
4356,1.6840935127095e-4,2638
4357,2.0394569684433e-4,2054
4358,2.1088680788581e-4,1963
4359,6.307755701297443e-5,4340
4360,6.660662671677522e-5,4282
4361,1.4349848073878e-4,3038
4362,2.0658889465104e-4,2023
4363,1.0323823359566e-4,3703
4364,9.919347387851072e-5,3771
4365,3.433569880985e-4,541
4366,7.644599827827053e-5,4134
4367,6.9551216476128e-4,26
4368,5.1701728078935e-4,122
4369,3.2315798296226e-4,654
4370,9.50136033365022e-5,3842
4371,5.0720245587064e-4,131
4372,5.366663904894656e-5,4456
4373,6.2414422827786e-4,54
4374,3.2029070655072e-4,677
4375,9.752706606246376e-5,3791
4376,3.5812988234942726e-5,4606
4377,1.5260263995439e-4,2897
4378,1.145156369119e-4,3505
4380,3.304751850811e-4,608
4381,1.0213945944288e-4,3717
4382,3.0720437288858e-4,771
4383,1.1549791315725e-4,3490
4384,3.823288015402335e-5,4592
4385,3.1616219486138e-4,707
4386,1.9506017166522e-4,2209
4387,1.0886935757551e-4,3603
4388,8.902225908073079e-5,3932
4389,8.989262965510591e-5,3919
4390,1.622674333694e-4,2729
4391,1.7430918432019e-4,2524
4392,2.4178602684766e-4,1432
4393,6.545075035972479e-5,4300
4394,4.6106249849593e-4,191
4395,1.911568503809e-4,2260
4396,2.0410588510847e-4,2049
4397,3.3801430670163e-4,574
4398,2.4040212570386e-4,1451
4399,4.2893947573435e-4,246
4400,5.2061847182870434e-5,4474
4401,1.0626771021089e-4,3648
4402,2.5183660770932e-4,1277
4403,2.5389909216015e-4,1247
4404,1.8704206204444e-4,2323
4405,1.6856399219797e-4,2636
4406,2.6541279418669e-4,1121
4407,3.8724157404453e-4,376
4408,1.0346369431093e-4,3700
4409,1.8645090658332e-4,2335
4410,2.2428482346975e-4,1667
4411,1.4158371992357e-4,3077
4412,1.4249824614187e-4,3061
4413,4.1197679040242e-4,288
4414,6.982768497449884e-5,4243
4415,2.2369696944274e-4,1675
4416,4.73263817807e-4,174
4417,1.8598116646129e-4,2345
4418,3.1067181703877e-4,746
4419,1.4315307030877e-4,3047
4420,1.7916001649218e-4,2458
4421,1.2884730210711e-4,3276
4422,2.1630200281042e-4,1785
4423,1.1522796367067e-4,3493
4424,3.888504995958677e-5,4587
4425,2.4563667478254e-4,1367
4426,2.1630200281042e-4,1785
4427,1.8333701837616e-4,2396
4428,1.9409424696486e-4,2217
4429,4.7430259007147e-4,171
4430,2.2487688455876e-4,1657
4431,2.5284410763402e-4,1267
4432,5.5048874454333073e-5,4433
4433,1.8055744659681e-4,2437
4434,3.3899109276264e-4,569
4443,2.968801265428e-4,844
4444,1.4685269110145e-4,2982
4445,7.952288177752592e-5,4089
4446,3.2607584220146e-4,633
4447,1.504820327379e-4,2932
4448,1.5353944267336e-4,2877
4449,1.6421831505216e-4,2694
4450,2.4607898884176e-4,1358
4451,4.597007229038e-4,199
4452,1.3672493310582e-4,3153
4453,2.4891718385349e-4,1322
4454,2.2960023631141e-4,1595
4455,2.8287731045397e-4,952
4456,3.2128961118028e-4,669
4457,4.6101778014415e-4,193
4458,3.5244087055715e-4,496
4459,4.777844926925464e-5,4518
4460,2.3521045703791e-4,1510
4461,1.1788139943472e-4,3451
4462,9.830648547915983e-5,3784
4463,2.8555263460218e-4,922
4464,2.1537357690276e-4,1889
4465,6.749710521210462e-5,4269
4466,1.3218101373055e-4,3225
4467,1.5419510225266e-4,2865
4468,8.553479347337363e-5,4007
4469,1.0990843157409e-4,3583
4479,1.971847842994e-4,2169
4480,1.5021849398286e-4,2934
4481,2.2652599981314e-4,1637
4482,1.5086269124319e-4,2927
4483,2.5882316357374e-4,1186
4484,1.969274402934e-4,2173
4485,1.6933846069795e-4,2617
4486,3.1518355342793e-4,718
4487,1.1162301622394e-4,3555
4488,1.1325524633887e-4,3528
4489,2.1788617400133e-4,1772
4490,1.5216749310343e-4,2907
4491,5.0776659042879666e-5,4488
4492,1.1255666545509e-4,3538
4493,5.4787030140283e-4,96
4494,1.3268930525834e-4,3219
4495,2.5632672973221e-4,1217
4496,3.3569005180068e-4,584
4497,6.398401212957363e-5,4330
4498,2.5396103195302e-4,1246
4499,1.2447649969819e-4,3344
4500,2.0292267163482e-4,2074
4501,1.4141569880365e-4,3084
4502,1.0796266601078e-4,3615
4503,1.4408662443174e-4,3028
4504,9.55985166882498e-5,3831
4505,4.0404789002269e-4,313
4506,3.015854650296e-4,803
4507,8.960076642948167e-5,3925
4508,1.9586305042976e-4,2190
4509,2.0410185617543e-4,2050
4510,1.0991587556827e-4,3582
4511,5.8617590422417e-4,70
4512,1.4665522989735e-4,2986
4513,4.0748928005656e-4,303
4514,2.7184864764634e-4,1066
4515,9.38273150445203e-5,3863
4516,1.0463787462233e-4,3672
4517,3.96390262658e-4,346
4518,2.7974874050018e-4,981
4519,2.1571414087725e-4,1885
4520,1.8053075461071e-4,2438
4521,2.725646752424e-4,1060
4522,2.4681044861859e-4,1344
4523,1.9101854103548e-4,2265
4524,1.7927272620007e-4,2454
4525,3.0937747458414e-4,760
4526,4.8941596065524e-4,152
4527,1.6178939384318e-4,2740
4528,3.18735058525e-4,684
4529,2.5114326946129e-4,1288
4530,7.08693834985428e-5,4227
4531,2.3013525681392e-4,1587
4532,1.5338513205871e-4,2879
4533,2.2318466834421e-4,1685
4534,1.3333233403921e-4,3206
4535,1.0780761011167e-4,3620
4536,2.8942507381206e-4,893
4537,3.4749281183482e-4,512
4538,2.0560679310842e-4,2039
4539,4.6166457824148e-4,190
4540,2.6063666384368e-4,1169
4541,2.6610982937072e-4,1116
4542,2.6953841468648e-4,1084
4543,1.3658457720127e-4,3157
4544,9.398180153750668e-5,3860
4545,8.843611024837589e-5,3942
4546,1.7592852939725e-4,2502
4548,1.6083902708227e-4,2755
4549,2.8008672937909e-4,976
4550,1.1030836708678e-4,3578
4551,2.4185470680876e-4,1430
4552,1.3012627208317e-4,3252
4553,1.2314749588585e-4,3366
4554,1.368590420068e-4,3149
4555,1.6659435445317e-4,2663
4556,2.8519114249819e-4,928
4557,1.0704077442612e-4,3631
4558,1.4121188514781e-4,3090
4559,1.7314154933339e-4,2553
4560,2.6425972500744e-4,1133
4561,1.0606523536837e-4,3652
4562,3.6713521961108e-4,445
4563,8.376594157289842e-5,4031
4564,1.5961425934242e-4,2774
4565,3.431101710436799e-5,4621
4566,1.9960582378062e-4,2131
4567,3.9648543191154e-4,345
4568,2.1382849585206e-4,1915
4569,1.2018832870618e-4,3415
4570,1.4360265362793e-4,3035
4571,2.1630200281042e-4,1785
4572,2.4987677129475e-4,1307
4573,2.3438536592994e-4,1523
4574,4.010702745606906e-5,4578
4575,5.9057918933534e-4,66
4576,3.88041226854e-4,373
4577,9.197213248579833e-5,3883
4578,1.693184429226e-4,2621
4579,1.9136194156771e-4,2258
4580,1.2045704005712e-4,3411
4581,2.0916763674075e-4,1988
4582,2.0174265200069e-4,2095
4583,6.760465073274709e-5,4266
4584,1.2352203314611e-4,3358
4585,5.0829156765299e-4,130
4586,1.4743802782181e-4,2969
4587,4.2005713510895e-4,259
4588,1.8262680752408e-4,2406
4589,1.0504165579038e-4,3668
4590,1.592054641089e-4,2780
4591,3.1167840019031e-4,737
4592,2.7275890360613e-4,1059
4593,2.5129038405998e-4,1284
4594,6.370205236195473e-5,4337
4595,1.7321996729745e-4,2552
4614,1.3316709608463e-4,3210
4615,1.4601019635324e-4,3000
4616,1.9799570432191e-4,2149
4617,1.6633012035896e-4,2667
4618,8.849410587571992e-5,3940
4619,6.371755979163536e-5,4336
4620,4.1598174800254e-4,269
4621,1.9258480650019e-4,2241
4622,8.669050997133244e-5,3979
4623,1.9680505614836e-4,2174
4624,4.516419315697306e-5,4538
4626,2.8445834983042e-4,936
4627,6.5701409711958e-4,43
4628,1.6169049005786e-4,2743
4629,3.6305614471943e-4,461
4630,9.767384461296004e-5,3789
4631,1.3159070837587e-4,3232
4632,9.651318297382132e-5,3817
4633,1.3713035037798e-4,3145
4634,3.4352434550953e-4,539
4635,1.4446897628705e-4,3023
4636,1.8341627685847e-4,2395
4637,3.5187553012227e-4,499
4638,6.2667462123952e-4,53
4639,2.543867020801e-4,1240
4640,1.1646580743363e-4,3480
4641,1.301905292642e-4,3251
4642,1.3447053784377e-4,3194
4643,1.625457549506e-4,2720
4644,3.411322377002e-4,554
4645,2.1519271349442e-4,1892
4646,1.58809920133e-4,2787
4647,3.5192993286069e-4,498
4648,8.021516349361774e-5,4080
4649,6.522440399980758e-5,4304
4650,9.109781982997666e-5,3901
4651,2.643427339254e-4,1131
4652,7.0771983779942e-5,4228
4653,2.0770462565555e-4,2006
4654,1.0365687544472e-4,3691
4655,8.828989875440229e-5,3948
4656,5.222663322649059e-5,4472
4657,5.821606656884905e-5,4399
4658,2.3332979299616e-4,1541
4659,4.891999646183058e-5,4507
4660,9.58823762003922e-5,3827
4661,1.1424911721418e-4,3513
4662,8.63166380563889e-5,3989
4663,1.2199044558585e-4,3386
4664,5.119083528099421e-5,4484
4665,3.076814893402e-4,767
4666,5.2803420886244e-4,114
4667,1.3797815215629e-4,3133
4668,3.5897962124671e-4,473
4669,2.8673225304845e-4,910
4670,8.7853209570515e-4,9
4671,8.83129618038521e-5,3947
4672,2.2370463332502e-4,1674
4673,1.8517155477082e-4,2361
4674,1.4357661264605e-4,3036
4675,3.151364102368e-4,719
4676,2.0938651147988e-4,1984
4677,1.8526788216929e-4,2357
4678,2.7693951073979e-4,1009
4679,5.958248515856293e-5,4381
4680,6.015928319252772e-5,4374
4681,9.4810465343255e-4,5
4682,6.931058566662537e-5,4246
4683,3.2306879949554e-4,655
4684,1.7509581752575e-4,2513
4685,1.2053417537035e-4,3409
4686,1.8941351767164e-4,2288
4687,6.2234551192019e-5,4352
4688,4.3790868219053e-4,228
4689,1.1938478133112e-4,3430
4690,4.34472570611e-4,234
4691,2.2711771268274e-4,1624
4692,2.5629090492408e-4,1220
4693,1.0072714651886e-4,3745
4694,1.6170433884894e-4,2742
4695,3.9021872564619e-4,368
4696,1.2470827718481e-4,3342
4697,2.4153415498592e-4,1437
4698,1.9643111398736e-4,2182
4699,1.9516088036546e-4,2205
4700,1.6932949468892e-4,2618
4701,1.3854880960668e-4,3122
4702,1.5354676619327e-4,2875
4703,1.620841377011e-4,2734
4704,7.473890136457773e-5,4162
4705,2.752404006451e-4,1032
4706,1.2511142671255e-4,3330
4707,1.7517877682965e-4,2512
4708,2.3546600106625e-4,1506
4709,3.327596671129e-4,591
4710,2.6912866150247e-4,1088
4711,1.5502201387786e-4,2853
4712,7.026273545697853e-5,4235
4713,3.5489966756658e-4,485
4714,1.6886427144581e-4,2627
4715,2.1849400168338e-4,1763
4716,2.0575019352507e-4,2035
4717,1.6470261460953e-4,2686
4718,4.0050657553914e-4,323
4719,1.4492581399015e-4,3015
4720,7.609051027963113e-5,4140
4721,2.9760946519916e-4,839
4722,3.6810230884044e-4,439
4723,8.273364121801005e-5,4044
4724,9.406386688575532e-5,3857
4725,3.2097739085041e-4,672
4726,7.949923281808072e-5,4090
4727,1.0997478965481e-4,3581
4728,4.630415322567e-4,185
4729,2.5516253946164e-4,1231
4730,2.1803109757303e-4,1769
4731,2.1928146632312e-4,1745
4732,8.193458418763626e-5,4054
4733,2.1931211015678e-4,1744
4734,2.6440911480425e-4,1129
4735,2.0275835859665e-4,2077
4736,2.7044412715363e-4,1074
4737,7.273902852892103e-5,4201
4738,2.9163436009293e-4,881
4739,1.6841766066284e-4,2637
4740,1.4209126294825e-4,3070
4741,2.8693680557503e-4,908
4742,5.508961301238567e-5,4432
4743,2.509521426007e-4,1293
4744,5.1108441032741e-4,127
4745,7.184150745803892e-5,4215
4746,4.096913592486e-4,297
4747,4.5823084482952e-4,202
4748,9.83141795980314e-5,3783
4749,8.632880088971408e-5,3988
4750,1.8448493803052e-4,2375
4751,1.6951322625896e-4,2615
4752,2.0995182245615e-4,1977
4753,1.1468945480884e-4,3501
4754,2.5598944670787e-4,1224
4755,3.5876807834826e-4,475
4756,6.583208834664328e-5,4292
4757,2.5009689284203e-4,1305
4758,1.4006470810168e-4,3100
4759,7.208194932654897e-5,4212
4760,1.4955332247097e-4,2942
4761,1.5636674424387e-4,2830
4762,1.7437322647109e-4,2523
4763,5.2619456145476e-4,115
4764,2.0245980178507e-4,2082
4765,2.7667134719716e-4,1014
4766,1.0998198568085e-4,3580
4767,4.804325522080434e-5,4515
4768,2.6326914943294e-4,1148
4769,2.1242045689977e-4,1937
4770,0.00019106792907804999,2262
4771,5.36941763897974e-5,4455
4772,1.9938483510435e-4,2134
4773,8.968091658204767e-5,3924
4774,3.8429702262712e-4,386
4775,4.4513817677024e-4,220
4776,3.8639309782058e-4,378
4777,3.6530331817416e-4,454
4778,7.835526095192884e-5,4104
4780,3.4164418176354e-4,552
4781,6.5510652499181e-4,44
4782,3.6985515770903e-4,432
4783,7.070147933032904e-5,4229
4784,2.8208225936792e-4,958
4785,4.400372713748277e-5,4543
4786,1.6339569479876e-4,2711
4787,2.0186687035348e-4,2091
4788,2.1381541102741e-4,1916
4789,1.9609626001183e-4,2188
4790,2.5608850111757e-4,1222
4791,5.0144144338923e-4,141
4792,1.1092086482419e-4,3569
4793,2.0280777566705e-4,2076
4794,1.7222577017221e-4,2568
4795,2.0059434998847e-4,2113
4796,1.6401475728984e-4,2699
4797,9.373885607910054e-5,3866
4798,2.4755629024802e-4,1338
4799,2.1630200281042e-4,1785
4800,2.4599285944382e-4,1361
4801,3.2654790485894e-4,628
4802,2.3915752966496e-4,1461
4803,1.1244820604395e-4,3542
4804,7.117883608682991e-5,4222
4805,9.580856774722228e-5,3828
4806,2.6200924326635e-4,1159
4807,8.740253190510152e-5,3963
4808,1.0126119088766e-4,3728
4809,2.1630200281042e-4,1785
4810,1.1715955600867e-4,3463
4811,2.638191152201e-4,1137
4812,1.3998166369058e-4,3102
4813,3.4348853116433e-4,540
4814,6.028055069402262e-5,4372
4815,3.9251672613435e-4,361
4816,1.7797827061434e-4,2470
4817,9.013852246880732e-5,3915
4818,1.8371068290452e-4,2388
4819,2.3098583677871e-4,1570
4820,5.1234823086483e-4,126
4821,1.0836392350836e-4,3609
4822,1.0033788046525e-4,3756
4823,6.288633949818666e-5,4344
4824,3.2493984932828e-4,641
4825,1.4265356557487e-4,3057
4826,2.3147187501004e-4,1562
4827,2.3566759976324e-4,1501
4828,2.4428983977728e-4,1395
4829,1.0909926485797e-4,3595
4830,2.9251154502218e-4,873
4831,3.1032339245198e-4,748
4832,1.8818813727396e-4,2305
4833,2.3068397530906e-4,1576
4834,2.1630200281042e-4,1785
4835,3.5602980450803e-4,483
4836,3.244784466537355e-5,4629
4837,2.1630200281042e-4,1785
4839,1.8505223864192e-4,2363
4840,3.400733744459225e-5,4623
4841,2.1190556259771e-4,1950
4842,4.112006086279e-4,291
4843,2.6381282126177e-4,1138
4844,1.2484221336675e-4,3340
4845,2.1521047090592e-4,1891
4846,4.5857547558298e-4,201
4847,3.4175096288424e-4,551
4848,2.2259644539726e-4,1692
4849,2.1862996451202e-4,1759
4850,2.2710497890691e-4,1625
4851,1.7115794565254e-4,2586
4852,8.985658263667772e-5,3921
4853,2.3051920669709e-4,1580
4854,8.309049315536041e-5,4041
4855,1.8703635379656e-4,2324
4856,8.120869578337776e-5,4064
4857,1.2317783611629e-4,3365
4858,1.8545594882036e-4,2352
4859,3.2246520582115e-4,660
4860,3.1354212093125e-4,727
4861,1.303209511964e-4,3250
4862,2.9765149976437e-4,838
4863,3.244784466537355e-5,4629
4864,3.834188318349847e-5,4590
4865,2.2330517867232e-4,1684
4866,1.713695767982e-4,2582
4867,8.804296079030938e-5,3951
4868,1.7567095570595e-4,2508
4905,6.924054696606831e-5,4247
4906,2.3215635629029e-4,1555
4907,3.3163914548038e-4,599
4908,1.4810269751708e-4,2958
4909,1.9809503059839e-4,2147
4910,2.8470326542363e-4,931
4911,1.7322833173141e-4,2550
4912,1.2411578678887e-4,3349
4913,3.003712223947e-4,816
4914,1.2360086682029e-4,3355
4915,1.4772231021121e-4,2963
4916,3.1135557836375e-4,742
4917,4.8983974477276096e-5,4505
4918,1.9248979253641e-4,2242
4919,1.8146473712469e-4,2421
4920,3.8239049069512584e-5,4591
4921,8.981296504084684e-5,3922
4922,1.4056754430006e-4,3094
4923,8.539599921750184e-5,4008
4924,3.7345911404525e-4,416
4925,1.9337014191644e-4,2229
4926,1.8587522114975e-4,2349
4927,1.3984372743764e-4,3106
4928,1.2149419553948e-4,3395
4929,8.922528140924297e-5,3929
4930,1.5152177381907e-4,2920
4931,1.44714720911e-4,3017
4932,1.0453304395352e-4,3675
4933,2.644393914809e-4,1128
4934,5.521103831170632e-5,4431
4935,7.644487808030468e-5,4135
4936,1.9325532309662e-4,2231
4937,1.9180981689761e-4,2253
4938,1.2769220109184e-4,3292
4939,1.424564837311e-4,3063
4940,3.2527910203027e-4,638
4941,2.3277852035984e-4,1550
4942,4.716026605666611e-5,4525
4943,9.25688130209467e-5,3875
4944,1.5763879068765e-4,2808
4945,1.6094334005482e-4,2753
4946,1.799903213535e-4,2447
4947,5.5816386037319e-4,85
4948,1.4613821037842e-4,2997
4949,5.1717971386054e-4,121
4950,1.0024769067215e-4,3761
4951,9.686721701477618e-5,3804
4952,1.0903512006768e-4,3598
4953,2.2999469960207e-4,1591
4954,1.3098088847191e-4,3245
4955,1.6052568243332e-4,2758
4956,1.1705595472385e-4,3465
4957,1.7330504692842e-4,2547
4958,2.2015420392616e-4,1731
4959,3.0512309617173e-4,782
4960,3.5249854961864e-4,495
4961,2.5084385787028e-4,1295
4962,1.9530567454175e-4,2200
4963,2.1920647839445e-4,1748
4964,2.437379699846e-4,1409
4965,4.8469859779763e-4,160
4966,3.2335409964501e-4,651
4967,1.3621677023029e-4,3163
4968,4.044651749838e-4,310
4969,2.131026877024e-4,1929
4970,2.9507134918231e-4,855
4971,1.3207886034435e-4,3226
4972,1.9495230499445e-4,2210
4973,2.2106511455348e-4,1715
4974,1.0137921199912e-4,3727
4975,1.8573221069341e-4,2350
4976,2.2037119814822e-4,1726
4977,2.1203991221397e-4,1947
4978,2.3128477805127e-4,1565
4979,2.5465293122573e-4,1237
4980,3.3246068461907e-4,592
4981,2.5436554946387e-4,1241
4982,1.4786912606385e-4,2962
4983,7.363090843845333e-5,4190
4984,2.8396469614807e-4,945
4985,1.1298275896764e-4,3533
4986,1.3259122167428e-4,3221
4987,5.039198300201e-4,135
4988,3.1722743957378e-4,697
4989,2.9659477903533e-4,846
4990,2.9067992225228e-4,885
4991,3.288739013248e-4,618
4992,1.6735119264994e-4,2653
4993,3.0750055644401e-4,769
4994,1.0524286757275e-4,3664
5033,1.6999578541852e-4,2606
5034,2.6229551902387e-4,1158
5035,2.1175163477018e-4,1953
5036,2.4934293899129e-4,1311
5037,1.5918451137067e-4,2781
5038,2.7682540811586e-4,1012
5039,1.5833916037923e-4,2796
5040,2.244160377553e-4,1663
5041,1.3491228954891e-4,3189
5042,3.5145746172838e-4,501
5043,1.5475808522924e-4,2855
5044,1.6266019450965e-4,2717
5045,2.6445491518877e-4,1127
5046,2.259994688716e-4,1644
5047,8.441779043734667e-5,4025
5048,1.7616313903811e-4,2497
5049,2.6963089689111e-4,1083
5050,2.5866453419627e-4,1190
5051,2.2018232007738e-4,1730
5063,3.438025855309908e-5,4619
5064,3.9719072276525e-4,340
5065,8.554770387526169e-5,4005
5066,1.7724242770545e-4,2483
5067,2.3809807729648e-4,1476
5068,4.062066519844e-4,306
5069,2.4886242438801e-4,1323
5070,3.5321667738309e-4,492
5071,1.7307525361016e-4,2556
5072,1.2151050297219e-4,3394
5073,1.3633950885256e-4,3161
5074,3.244784466537355e-5,4629
5075,6.4861382367269e-4,45
5076,1.3609360378777e-4,3166
5077,4.2315149527597e-4,253
5078,5.375051822659626e-5,4454
5079,2.2349454524839e-4,1681
5080,3.9682861681694e-4,343
5081,1.3513481218444e-4,3182
5082,2.9208479654344e-4,879
5083,2.4679242844402e-4,1345
5084,1.5507205020292e-4,2851
5085,2.4954754784541e-4,1310
5086,2.6891320911063e-4,1091
5087,2.0129937833456e-4,2105
5088,1.9356409706851e-4,2225
5089,2.3998540667408e-4,1457
5090,1.0077704195061e-4,3741
5091,2.850374117038e-4,930
5092,6.616554366666976e-5,4289
5093,9.59574790606452e-5,3825
5094,1.3851655565341e-4,3123
5095,2.195223839346e-4,1740
5096,1.4608020245347e-4,2999
5097,1.9762725273196e-4,2157
5108,2.3373424829708e-4,1535
5109,2.5870785050977e-4,1188
5110,1.1838628351388e-4,3444
5111,1.3893959321456e-4,3120
5112,5.469088729254672e-5,4436
5113,1.0155805132412e-4,3725
5114,2.4556371060521e-4,1371
5115,2.4915446497309e-4,1317
5116,1.5256097393117e-4,2900
5117,5.4228108034621e-4,100
5118,2.4315076855451e-4,1416
5119,1.4713000336887e-4,2973
5120,1.0598554324035e-4,3653
5121,6.4541713880525e-4,46
5122,2.5894241734878e-4,1183
5123,1.2964368148096e-4,3260
5124,3.1860999624771e-4,686
5125,3.865654586213309e-5,4589
5126,2.7206360773218e-4,1064
5127,6.615114364134673e-5,4290
5128,2.8646604449368e-4,914
5129,3.1712652321121e-4,699
5130,2.4423429441148e-4,1396
5131,1.6241087205325e-4,2726
5132,1.1335036934561e-4,3526
5133,3.2024001009981e-4,678
5134,3.1455170679293e-4,721
5135,2.5216338915393e-4,1276
5136,3.9368465087942e-4,355
5137,2.4080032889283e-4,1446
5138,2.4556400619258e-4,1370
5139,1.2968328841531e-4,3257
5140,2.9629366365923e-4,850
5141,2.0044150797357e-4,2117
5142,2.342513614787e-4,1526
5143,1.8877200744892e-4,2296
5144,1.4488007231285e-4,3016
5145,8.669991189239962e-5,3978
5146,1.9701875767651e-4,2172
5147,1.7038998884223e-4,2601
5148,1.9614247442396e-4,2187
5149,1.6571659650034e-4,2674
5150,2.055662293076e-4,2041
5151,2.6662387620817e-4,1111
5152,1.6663666828387e-4,2661
5153,1.8937132303906e-4,2290
5154,2.4742798735982e-4,1339
5155,1.3261467965234e-4,3220
5156,8.704375353617912e-5,3971
5157,2.445854576034e-4,1387
5158,2.8210712498581e-4,957
5159,1.2040116471409e-4,3412
5160,1.8028039983135e-4,2441
5161,3.8100146528975e-4,394
5162,4.9665397332804e-4,144
5163,1.0540498897281e-4,3663
5164,2.0652656323771e-4,2025
5165,1.2504937523232e-4,3332
5166,6.411628311267447e-5,4328
5167,1.5815134469592e-4,2800
5168,3.0318869917545e-4,793
5169,1.7392596773983e-4,2533
5170,9.838253552902802e-5,3780
5171,1.6267802598116e-4,2716
5172,4.1355245096583e-4,279
5173,2.1198548734109e-4,1948
5174,1.5203213885354e-4,2909
5175,2.2832139080128e-4,1608
5176,1.4466911489302e-4,3018
5177,3.9319335290004e-4,357
5178,7.029489563638977e-5,4234
5179,6.517626027581432e-5,4305
5180,8.326592900160772e-5,4039
5181,1.7855747255005e-4,2464
5182,7.474932735031717e-5,4161
5183,2.8406205083276e-4,942
5184,4.812675402317608e-5,4514
5185,1.2998676054003e-4,3253
5186,3.6395149636188e-4,456
5187,1.82102941591e-4,2412
5188,4.2941479933491e-4,245
5189,3.7021293189114e-4,429
5190,2.1934571842499e-4,1743
5191,1.9646225186081e-4,2181
5192,2.0138820708949e-4,2103
5193,3.7629009178995e-4,408
5194,2.3017173205426e-4,1585
5195,5.1101834733937195e-5,4486
5196,1.2147189124832e-4,3396
5206,1.3605815124737e-4,3169
5207,2.5092870891548e-4,1294
5208,2.1262078771135e-4,1933
5209,4.7400136369607e-4,172
5210,9.638487479825877e-5,3820
5211,3.709180890222e-4,425
5212,9.87513249888866e-5,3775
5213,3.3032034990175e-4,609
5214,1.113224922915e-4,3559
5215,1.5198800363423e-4,2911
5216,5.6555529903184e-4,82
5217,1.4043771283481e-4,3096
5218,1.2755069437684e-4,3295
5219,7.424136506521366e-5,4174
5220,8.146259972521196e-5,4061
5221,4.879405439616714e-5,4510
5222,1.6472908974782e-4,2685
5223,2.8826744455089e-4,903
5224,1.0900060665754e-4,3600
5225,1.8752025159896e-4,2315
5226,2.7547323414751e-4,1029
5227,1.7448815310833e-4,2521
5228,6.738704541381545e-5,4272
5229,1.736956255735e-4,2539
5230,2.4019670660079e-4,1454
5231,3.517662887190906e-5,4615
5232,2.7189856128727e-4,1065
5233,1.9732472179749e-4,2166
5234,1.5775511401781e-4,2805
5235,2.1026385881213e-4,1971
5236,1.1359718872357e-4,3521
5237,2.4334123578744e-4,1414
5238,1.4633514080519e-4,2992
5239,6.3378328637957e-4,49
5240,1.6877279306045e-4,2629
5241,3.2141431582282e-4,667
5242,8.356080195769355e-5,4035
5243,1.3318650023303e-4,3209
5244,2.8406474538755e-4,941
5245,2.8252694557722e-4,955
5246,1.6961758167479e-4,2614
5247,1.5162716226988e-4,2918
5248,1.3511297266582e-4,3184
5249,2.0352860602661e-4,2063
5250,9.611522790701251e-5,3823
5251,2.1796995117783e-4,1771
5252,4.2722657394717e-4,247
5273,2.5623362368788e-4,1221
5274,1.3534498272577e-4,3179
5275,2.7346294743628e-4,1053
5276,6.39972297967445e-5,4329
5277,2.9895366909597e-4,825
5278,2.4256327247047e-4,1422
5279,1.7118457149387e-4,2585
5280,8.630177788473354e-5,3990
5281,1.6622988815743e-4,2669
5282,2.396784035022e-4,1459
5283,2.8660781267757e-4,913
5284,3.3585778960801e-4,583
5285,1.3188004184258e-4,3229
5286,1.3932533182397e-4,3112
5287,2.9386184531635e-4,862
5288,1.2927421948492e-4,3267
5289,5.0371176752808e-4,137
5290,1.8032109595653e-4,2440
5291,2.4388880832875e-4,1402
5292,3.396914653237e-4,563
5293,6.847148818820556e-5,4256
